mohawk	モヒカン	[sound:8011.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting vocabulary
run into each other	ぶつかる	[sound:8010.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting vocabulary
shadow	陰	[sound:8009.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting vocabulary
the road home	家路	[sound:8008.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting vocabulary
hunting	狩り	[sound:8007.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting vocabulary
resolution	覚悟	[sound:8016.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting vocabulary
いてっ！	Ouch!	[sound:0008082.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
（いきなり陰から出てきて、ぶつかってきたのはあなたじゃないですか。なんなんですか）	(You're the one that suddenly jumped out of the shadows and bumped into me. What are you talking about?)	[sound:0008083.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
肩がいてーなー。どうしてくれんだよー。	My shoulder hurts. What are you going to do about it?	[sound:0008084.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
（1,2,3...3人組か。モヒカンを筆頭に全員チンピラ風。これって・・・世に言うオタク狩りってやつ！？）	(He's in a group of 1, 2, 3? They all look like thugs, especially the one looks like a leader with a mohawk. Is this what is generally known as an Otaku-Gari? Otaku Hunting?)	[sound:0008085.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
許してほしければ、ドラゴンボールのマンガ全部とPSPを渡しな。	If you want us to forgive you, hand over all your Dragon Ball magazines and your PSP.	[sound:0008086.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
（あっ、やっぱりオタク狩りってやつですか。。。）	(Oh, I knew it. This is the so-called Otaku Gari...)	[sound:0008087.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
（男、持っていた日本刀をだす。ひるむ若い男達。）	Hey. (The man pulls out a Japanese sword. The young men flinch)	[sound:0008088.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
おっオタクが、そっ、そんな物だしていいのか。	What? Are otaku allowed to pull out a sword?	[sound:0008089.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
覚悟しろよ。	Say your prayers!	[sound:0008090.mp3]	Intermediate_Lesson_#69_-_Otaku_Hunting dialogue
direction, district	方面	[sound:7831.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
paradise for gourmet	グルメ天国	[sound:7832.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
peculiarity, uniqueness	独特	[sound:7833.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
to eat up	食べ尽くす	[sound:7834.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
to fill in forms	記入する	[sound:7835.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
plane ticket	航空券	[sound:8168.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
reservation	予約	[sound:8169.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
(look of) stores and houses on street	町並み	[sound:8170.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
sweltering	うだるような	[sound:8171.mp3]	Intermediate_Lesson_#70_-_Travel_Agency vocabulary
いらっしゃいませ。	Can I help you?	[sound:0008091.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
来月にアジア方面に旅行を考えているんですが、どこかオススメの場所はありませんか。	We're thinking of going to Asia next month. Do you have any recommendations?	[sound:0008092.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
何日間くらいを考えていらっしゃいますか。	How many days are you thinking of going?	[sound:0008093.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
一週間くらいです。	About a week.	[sound:0008094.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
ちょっと調べてみますね。少々お待ちください。二名様でよろしいですか。	Let me look into it. Please wait a moment. Will that be for a party of two?	[sound:0008095.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
はい。お願いします。(三、四分後)	Yes, please. (3 or 4 minutes later)	[sound:0008096.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
お待たせしました。今、一番のオススメは中国の上海ですね。7泊8日ホテル付きで１名様68,000円です。	Thank you for waiting. Our top recommendation is Shanghai, China. It would cost 68,000 yen per person for seven nights, eight days including (airfare and) hotel fees.	[sound:0008097.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
上海ですか。	Shanghai, eh?	[sound:0008098.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
上海は今人気ですよ。ヨーロッパ文化と中国文化がミックスされた町並みは上海独特できれいですし、上海はアジアのグルメ天国と言われてますから、食べ物もすごくおいしいですよ。	Shanghai is very popular now. The unique landscape mixing European culture and Chinese culture is very nice, and Shanghai is called Asia's gourmet heaven so food is really delicious, too.	[sound:0008099.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
どうする？（同席のユミに聞く）	What do you think? (He asks Yumi, who is sitting next to him)	[sound:0008100.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
真夏の上海はものすごく暑いって聞くけど大丈夫かしら。	I heard it's really hot in Shanghai in the midst of summer. I wonder if we'll be okay.	[sound:0008101.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
この時期、アジアはどこでもうだるような暑さだよ。	During this season, it's hot everywhere in Asia.	[sound:0008102.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
そうよね。中華料理食べ尽くしっていうのもいいわねえ。	I guess so. Eating Chinese food until we drop sounds good.	[sound:0008103.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
じゃあ、決まり！すいません、では上海でお願いします。	Alright then, it's set! (to employee) Sorry about that. We'd like to sign up for Shanghai.	[sound:0008104.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
ありがとうございます。では早速予約を入れたいと思いますので、この用紙に必要事項をご記入ください。	Thank you very much. Please fill out this form with necessary information because I'd like to make reservations for you.	[sound:0008105.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
わかりました。	Sure.	[sound:0008106.mp3]	Intermediate_Lesson_#70_-_Travel_Agency dialogue
reflection, reconsideration	反省	[sound:8245.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
to recognize	認識する	[sound:8262.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
all for nothing、uselessly, wastefully, vainly	無駄に	[sound:8260.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
to get dented	へこむ	[sound:8259.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
disposal, scrap	廃棄	[sound:8258.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
to throw something on the scrap	廃棄処分	[sound:8257.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
at the last moment, just barely	ぎりぎり	[sound:8256.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
best if eaten by this date	賞味期限	[sound:8255.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
to be wide spread;V3	浸透する	[sound:8254.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
distribution	配給	[sound:8253.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
welfare organization	福祉団体	[sound:8252.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
non-profit	非営利	[sound:8251.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
to take over	引き取る	[sound:8250.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
free of charge	無償	[sound:8249.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
process	過程	[sound:8248.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
manufacture and sales	製造販売	[sound:8247.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
company,enterprise	企業	[sound:8246.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
to have social concerns	社会派	[sound:8263.mp3]	Intermediate_Lesson_#71_-_Food_Bank vocabulary
フードバンクっていう活動、知ってる？この間、たまたま雑誌で読んだんだけど、それを読んだら、今までの私のスーパーでの食品の買い方を反省させられちゃったわ。	Do you know what food banks do? I read about them in a magazine the other day and it made me reflect on my past grocery shopping patterns at supermarkets.	[sound:0008107.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
フードバンクって何のこと？	What's a food bank?	[sound:0008108.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
フードバンクって、企業が食品を製造販売する過程で、商品にならなくなってしまったものを、無償で引き取って、それを非営利の福祉団体などを通して、食べ物に困っている人々へ無償で配給しようとするシステムなんですって。	Food banks are a food redistribution system. During the manufacturing process, food manufacturers take back for free foods that can't be sold, and redistribute them for free to hungry people through non-profit welfare agencies and other organizations.	[sound:0008109.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
へぇー。なるほどね。	Wow. I see.	[sound:0008110.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
アメリカでは、ずいぶん浸透しつつある活動らしいよ。	The system has apparently taken root in the United States.	[sound:0008111.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
ふーん、だけど、なんで、それがスーパーでの食品の買い方と関係があるわけ？	Hmmn. But why does that have anything to do with your purchasing patterns at supermarkets?	[sound:0008112.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
たとえば、牛乳を買うときは、賞味期限ができるだけ先の牛乳を選んで買ってたんだけど、みんながそういう買い方をするから、賞味期限ぎりぎりの牛乳ばかりが残っちゃって、それが結局廃棄処分になるわけよ。	For example, when I bought milk, I used to choose milk cartons that had the furthest expiration date. But because we all do that, the cartons with the shortest time till the expiration dates get leftover and they all get tossed out eventually.	[sound:0008113.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
なるほどね。みんながなるべく賞味期限が近いものを買っていけば、それだけ廃棄される食べ物が少なくなるもんな。	I see. If we all bought foods that were closest to their expiration dates, less foods would be thrown away.	[sound:0008114.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
そういうことよ。それに、パッケージがちょっとでもへこんでたりする商品は買わなかったりするでしょ。だから、中身に何の問題もなくても、パッケージが汚れたり傷ついたりした商品は廃棄処分されているのが現状らしいわ。	That's right. And consumers tend not to buy food packages that are a bit bent. In reality, packages that are damaged or dirty end up being disposed of also.	[sound:0008115.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
確かに、わざわざパッケージが汚れている商品は買わないよな。	That's true. We don't go out of our way to buy dirty food packages.	[sound:0008116.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
フードバンクの活動が浸透することは大切だけど、それと同時に、私たち消費者も食品が無駄に廃棄されていることを認識する必要があるわね。	It's important for the food bank system to take root, but at the same time, we consumers have to acknowledge the fact that many foods are unnecessarily thrown away.	[sound:0008117.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
なんか、今日の君は、ずいぶん社会派だね。	Wow. You sound so socially minded today.	[sound:0008118.mp3]	Intermediate_Lesson_#71_-_Food_Bank dialogue
fall back to sleep	二度寝	[sound:8700.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
roundabout way	遠回り	[sound:8708.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
route	路線	[sound:8707.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
have no clear prospect of	めどが立たない	[sound:8706.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
recommencement, restart	再開	[sound:8705.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
postpone, suspend, stop temporarily;V2	見合わせる	[sound:8704.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
entire line (of railroad)	全線	[sound:8703.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
occurrence, outset, generation	発生	[sound:8702.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
accident causing injury or death	人身事故	[sound:8701.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
long queue	長蛇の列	[sound:8709.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 vocabulary
	(alarm clock rings)	[sound:0008119.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
うーん…あ、もう朝？昨日も終電まで残業してたから、眠い…あと少しだけ寝よう…。	Ugh...what? It's morning already? I was working until the last train again last night so I'm so tired... I think I'll get a little bit more sleep...	[sound:0008120.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
（駅の音）	Oh no! It's already this late! I fell asleep again after waking up. I have a presentation in the morning today so I wanted to get to the office early to prepare. But now I barely have enough time. This is no time to be eating breakfast.	[sound:0008121.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
お客様にお知らせします。先ほど人身事故が発生いたしました関係で、ただいま全線で運転を見合わせております。	(Sounds at the train station)	[sound:0008122.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
ええーっ！人身事故！いつ動くのかしら？	Attention, please. Due to an accident involving injuries, all trains on this line have been stopped.	[sound:0008123.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
あ、駅員さん、すみません。運転再開まで、どれくらいかかりそうですか？	What? An accident? I wonder when are the trains going to resume?	[sound:0008124.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
申し訳ございません、ただいま再開のめどが立っておりません。	Umm. Sir. Excuse me. How long will it be until the trains start moving again?	[sound:0008125.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
そんなあ！私、今日だけは遅刻できないのに…。	I'm sorry, ma'am. We currently have no idea when the trains will resume.	[sound:0008126.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
バスで別の路線の駅に向かっていただけないでしょうか。	But that can't be! I really can't be late today...	[sound:0008127.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
そんな遠回りしている場合じゃないのよー。仕方がないわ、タクシーで行こう。	Could you take a bus to a different train line?	[sound:0008128.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
うわあ、タクシー乗り場も長蛇の列！これじゃ間に合わない。あ、そうだ、会社に電話しなきゃ。	This isn't the time to be taking a roundabout route. I have no choice. I'll take a taxi.	[sound:0008129.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
はい、デザインオフィスＪでございます。	Wow. There's a long line at the taxi stand.I won't make it. Oh, I should call the office.	[sound:0008130.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
もしもし、村上アグネスです。実は、人身事故で電車が止まってしまって、会社に遅れそうなんです。	Hello. This is Design Office J.	[sound:0008131.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
ええっ！だって今日、10時からプレゼンだろ？	Hello. This is Agnes Murakami. I'm about to be late for work due to an accident that's stopped the trains from running.	[sound:0008132.mp3]	Intermediate_Lesson_#72_-_My_Tokyo_Traveblogue_-_Day_20 dialogue
congestion (e.g., traffic)	渋滞	[sound:8733.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
head, lead	先頭	[sound:8734.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
early afternoon	昼過ぎ	[sound:8735.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
minor road	下道	[sound:8736.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
secret path	裏道	[sound:8737.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
boyfriend	彼氏	[sound:8738.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
girl friend	彼女	[sound:8739.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
seriously, really (slang)	まじ	[sound:8741.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam vocabulary
この先渋滞中だってさー。	Apparently there's a traffic jam up ahead.	[sound:0008133.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
えー、どれぐらい渋滞してるのー。	Oh no. How bad is it?	[sound:0008134.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
ラジオでは談合坂を先頭に25キロの渋滞。。。たぶん、河口湖に着くのは昼過ぎになっちまうかも。	The radio says it's a 25km congestion starting from Dangōzaka...It might be noon by the time we make it to Lake Kawaguchi.	[sound:0008135.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
まーじーでー。下道（したみち）で行ったらどんくらいかかる？	No way, really? How long will it take if we took the road below?	[sound:0008136.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
んー。。これくらいの渋滞だったら、上で行っても、下道（したみち）で行くのと変わんねぇんじゃねーの。	Hmnn. At this congestion level, I don't think it would make any difference if we took the high road or low road.	[sound:0008137.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
裏道とか無いの？	Are there any back alleys?	[sound:0008138.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
わからん。。。	I don't know...	[sound:0008139.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
だから休みの日に出かけるのは嫌なんだよねー。	That's why I hate going out on holidays.	[sound:0008140.mp3]	Intermediate_Lesson_#73_-_Traffic_Jam dialogue
handstand, headstand	逆立ち	[sound:8822.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
to be ashamed	恥ずかしい	[sound:8835.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
other people	人様	[sound:8834.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
to lavish great care	手塩にかける	[sound:8833.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
to jump	跳ぶ	[sound:8832.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
adult, full manhood or womanhood	一人前	[sound:8830.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
to acquire, to master	習得	[sound:8829.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
skill	技	[sound:8828.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
good job! excellent work!	でかした	[sound:8827.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
to land	着地する	[sound:8826.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
perfect, complete; na-Adj	完璧(な)	[sound:9072.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 vocabulary
	Taro (monkey) Koji (trainer)	[sound:0008141.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
よし、太郎、そこで壁をジャンプして逆立ちで着地するんだ！	Okay, Taro. Jump off that wall and land in a handstand!	[sound:0008142.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
キーキーキー	Kee kee kee.	[sound:0008143.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
いいぞ、太郎！でかした！！この技を習得するのに一年もかかったなぁ。	That's right, Taro. That's great! It took a year for you to learn this trick. But now you can join the ranks of professional monkey performers. You can do a handstand and you can jump a high wall. And above all else, you can go shopping, cook and clean rooms.	[sound:0008144.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
だが、これでお前も一人前のサルの一員だな。	Kee Kee Kee	[sound:0008145.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
逆立ちはできるし、こんなに高い壁だって跳べるんだ。	Are you saying you're happy? Alright, alright. I'm happy, too, Taro. I've been training you with great care for the last two years. I'm not embarrassed to present you in front of people. Now all you have to do is learn to wash the bath tub and the toilet bowl. Then, you'll be perfect! Right, Taro?	[sound:0008146.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
	Kee?	[sound:0008147.mp3]	Intermediate_Lesson_#74_-_Monkey_Business_1 dialogue
to boil, to grow hot	沸く	[sound:8851.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
iron	アイロンをかける	[sound:8852.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
business, sales	営業	[sound:8853.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
running away from home	家出	[sound:8854.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
training (animals)	調教	[sound:8855.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
to catch, to arrest	とっ捕まえる	[sound:8856.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
term of contempt used for monkeys	エテ公	[sound:9101.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 vocabulary
	Taro (monkey), Koji (monkey-trainer)	[sound:0008148.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
もうそろそろ、メシの時間じゃねーの？おい、太郎、メシはまだか？！早くしろよーっ。	It's almost time for a dinner, isn't it? Hey, Taro. Is my meal ready yet? Make it quick.	[sound:0008149.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
キー！！	Ki!	[sound:0008150.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
おっ、今日はハンバーグかぁ。今日は魚の気分だったんだけど。。。まぁいいや…	Oh, we're having hamburgers tonight. I was in the mood for fish, but..oh well..Hey, Taro. I found your hair in my food...	[sound:0008151.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
おい、太郎。お前の毛がちょっと入ってんだけど。。。	Hey, is my bath ready? I want to take a bath after I eat, so make sure it's ready.	[sound:0008152.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
キー？！	Ki!	[sound:0008153.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
あっ、風呂はもう沸いてんのか？メシ食ったら風呂に入りたいんだから、さっさと用意しとけよ。	Hey! Did you iron my shirt? I have a big sales deal tomorrow, so I have to wear a crisply ironed shirt.	[sound:0008154.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
キーキーキー！	Ki!	[sound:0008155.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
あっ！ワイシャツにアイロンはかけといたのか？明日は大事な営業があるんだから、しっかりアイロンかけたシャツを着ていかないと。	Oh, that's right. My girlfriend is coming over tomorrow so you need to sleep someplace outside!	[sound:0008156.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
キーキーキー……	....	[sound:0008157.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
。。。。	Oh, and also...	[sound:0008158.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
ええぇ？？？！！	Kiiiiiiiiiiiiiiiiiiii!	[sound:0008159.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
あっ、そうだそうだ、それから。。。	Bam (Door slams shut)	[sound:0008160.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
バタン（ドアが閉まる）	What? Taro? ...Taro? Did a monkey just run away from home? ....Wait!!! It took me two years to train you! That damn monkey. I'm gonna catch him!	[sound:0008161.mp3]	Intermediate_Lesson_#75_-_Monkey_Business_2 dialogue
boarding procedure	搭乗手続き	[sound:8933.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
to close up	締め切る	[sound:8934.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
(hum) (pol) to see, to look at	拝見する	[sound:8936.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
my mother(dialect in Kansai district)	オカン	[sound:8937.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
this plane	当機	[sound:8938.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
excess charge, penalty	超過料金	[sound:8939.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
to be prepared,to be arranged	整う	[sound:8940.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
(hum) (pol) to take something	お預かりする	[sound:8941.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 vocabulary
成田発、バンクーバー行きのお客様の搭乗手続きをまもなく締め切らせていただきます！	The boarding process for the flight departing Narita to Vancouver has just finished.	[sound:0008162.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
待ったー！！！！まてまてまてまて！ここにもう一人、搭乗者が居ます！	Wait, wait, wait, wait! There is one more passenger.	[sound:0008163.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
お客様、お急ぎ下さい、あと三十分（30分）でバンクーバー行きが出発してしまいます。パスポートと搭乗券を拝見させていただきます。	Please hurry, sir.　The flight will depart in 30 minutes.  Your passport, please.	[sound:0008164.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
あいよっ！	Here it is.	[sound:0008165.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
はい、お預かりします。。。。お客様、このパスポート、どうやらお母様かどなたかのパスポートではないでしょうか？	Thank you, Sir. Ah, Sir, this passport must be your mother's or someone else's.	[sound:0008166.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
はっ！やべー、しまった、オカンのパスポート持って来ちゃったよ！待って確かにこの中に入れたはずなんだ。。。ほらあった！！これでしょ、これ、はい！！	What, oh shoot. I brought my mother's passport. Wait a minute. I'm sure I put mine in here. Oh! here it is.  This is it. Here it is.	[sound:0008167.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
はい、確かに。それではお荷物の方なんですが、、、三つ（3つ）でよろしいですか？	Thank you, Sir.  Uh, about your luggage, will be there three pieces?	[sound:0008168.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
えーっとはい。	Ah, yeah.	[sound:0008169.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
恐れ入りますお客様。当機でのお一人様の最大積載重量は三十キロ（30ｋｇ）となっております。	Excuse me, Sir.  The upper limit on the baggages is 30kg.	[sound:0008170.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
	Your luggage weight 60kg. We're going to have to charge you 100,000 yen for the extra weight.  Would that be alright?	[sound:0008171.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
しょうがない。。。はい大丈夫ですよ。	What am I going to do? Sure, that's fine.	[sound:0008172.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
はい、ではお客様、出発の準備はすべて整いました。	Well, then, you are ready to board, Sir. Please hurry to Gate 45.	[sound:0008173.mp3]	Intermediate_Lesson_#76_-_Overweight_Luggage_1 dialogue
narrow, tight, stiff	窮屈	[sound:8961.mp3]	Intermediate_Lesson_#77_-_Overweight_Luggage_2 vocabulary
more than someone can manage	たまらない	[sound:8962.mp3]	Intermediate_Lesson_#77_-_Overweight_Luggage_2 vocabulary
customs	税関	[sound:8963.mp3]	Intermediate_Lesson_#77_-_Overweight_Luggage_2 vocabulary
to come out	抜ける	[sound:8964.mp3]	Intermediate_Lesson_#77_-_Overweight_Luggage_2 vocabulary
